leto,kdo,komu,tocke
2007,cz,tr,0
2007,cz,bg,7
2007,cz,by,2
2007,cz,gr,3
2007,cz,am,10
2007,cz,hu,0
2007,cz,md,0
2007,cz,ba,4
2007,cz,ge,1
2007,cz,ro,0
2007,cz,mk,5
2007,cz,si,0
2007,cz,lv,0
2007,cz,fi,0
2007,cz,se,0
2007,cz,de,0
2007,cz,es,0
2007,cz,lt,0
2007,cz,fr,0
2007,cz,gb,0
2007,cz,ie,0
2007,dk,rs,6
2007,dk,ua,3
2007,dk,ru,2
2007,dk,tr,10
2007,dk,bg,0
2007,dk,by,0
2007,dk,gr,1
2007,dk,am,0
2007,dk,hu,8
2007,dk,md,0
2007,dk,ba,7
2007,dk,ge,0
2007,dk,ro,0
2007,dk,mk,0
2007,dk,si,0
2007,dk,lv,0
2007,dk,fi,4
2007,dk,se,12
2007,dk,de,5
2007,dk,es,0
2007,dk,lt,0
2007,dk,fr,0
2007,dk,gb,0
2007,dk,ie,0
2007,ee,rs,0
2007,ee,ua,8
2007,ee,ru,12
2007,ee,tr,0
2007,ee,bg,1
2007,ee,by,7
2007,ee,gr,0
2007,ee,am,0
2007,ee,hu,4
2007,ee,md,0
2007,ee,ba,0
2007,ee,ge,5
2007,ee,ro,0
2007,ee,mk,0
2007,ee,si,0
2007,ee,lv,10
2007,ee,fi,6
2007,ee,se,0
2007,ee,de,3
2007,ee,es,0
2007,ee,lt,0
2007,ee,fr,2
2007,ee,gb,0
2007,ee,ie,0
2007,fi,rs,12
2007,fi,ua,6
2007,fi,ru,3
2007,fi,tr,4
2007,fi,bg,5
2007,fi,by,0
2007,fi,gr,0
2007,fi,am,0
2007,fi,hu,10
2007,fi,md,2
2007,fi,ba,0
2007,fi,ge,7
2007,fi,ro,0
2007,fi,mk,0
2007,fi,si,0
2007,fi,lv,0
2007,fi,fi,0
2007,fi,se,8
2007,fi,de,1
2007,fi,es,0
2007,fi,lt,0
2007,fi,fr,0
2007,fi,gb,0
2007,fi,ie,0
2007,fr,rs,8
2007,fr,ua,4
2007,fr,ru,2
2007,fr,tr,12
2007,fr,bg,5
2007,fr,by,0
2007,fr,gr,3
2007,fr,am,10
2007,fr,hu,0
2007,fr,md,0
2007,fr,ba,1
2007,fr,ge,0
2007,fr,ro,7
2007,fr,mk,0
2007,fr,si,0
2007,fr,lv,0
2007,fr,fi,0
2007,fr,se,0
2007,fr,de,0
2007,fr,es,6
2007,fr,lt,0
2007,fr,fr,0
2007,fr,gb,0
2007,fr,ie,0
2007,ge,rs,6
2007,ge,ua,10
2007,ge,ru,7
2007,ge,tr,2
2007,ge,bg,0
2007,ge,by,8
2007,ge,gr,4
2007,ge,am,12
2007,ge,hu,5
2007,ge,md,3
2007,ge,ba,0
2007,ge,ge,0
2007,ge,ro,0
2007,ge,mk,1
2007,ge,si,0
2007,ge,lv,0
2007,ge,fi,0
2007,ge,se,0
2007,ge,de,0
2007,ge,es,0
2007,ge,lt,0
2007,ge,fr,0
2007,ge,gb,0
2007,ge,ie,0
2007,de,rs,8
2007,de,ua,5
2007,de,ru,6
2007,de,tr,12
2007,de,bg,4
2007,de,by,0
2007,de,gr,10
2007,de,am,2
2007,de,hu,7
2007,de,md,0
2007,de,ba,3
2007,de,ge,0
2007,de,ro,0
2007,de,mk,0
2007,de,si,0
2007,de,lv,0
2007,de,fi,1
2007,de,se,0
2007,de,de,0
2007,de,es,0
2007,de,lt,0
2007,de,fr,0
2007,de,gb,0
2007,de,ie,0
2007,gr,rs,4
2007,gr,ua,7
2007,gr,ru,8
2007,gr,tr,0
2007,gr,bg,12
2007,gr,by,5
2007,gr,gr,0
2007,gr,am,6
2007,gr,hu,0
2007,gr,md,10
2007,gr,ba,0
2007,gr,ge,3
2007,gr,ro,2
2007,gr,mk,0
2007,gr,si,0
2007,gr,lv,0
2007,gr,fi,0
2007,gr,se,0
2007,gr,de,0
2007,gr,es,1
2007,gr,lt,0
2007,gr,fr,0
2007,gr,gb,0
2007,gr,ie,0
2007,hu,rs,12
2007,hu,ua,3
2007,hu,ru,6
2007,hu,tr,1
2007,hu,bg,10
2007,hu,by,4
2007,hu,gr,7
2007,hu,am,0
2007,hu,hu,0
2007,hu,md,5
2007,hu,ba,0
2007,hu,ge,2
2007,hu,ro,8
2007,hu,mk,0
2007,hu,si,0
2007,hu,lv,0
2007,hu,fi,0
2007,hu,se,0
2007,hu,de,0
2007,hu,es,0
2007,hu,lt,0
2007,hu,fr,0
2007,hu,gb,0
2007,hu,ie,0
2007,is,rs,7
2007,is,ua,6
2007,is,ru,1
2007,is,tr,3
2007,is,bg,0
2007,is,by,4
2007,is,gr,5
2007,is,am,0
2007,is,hu,8
2007,is,md,0
2007,is,ba,0
2007,is,ge,0
2007,is,ro,0
2007,is,mk,0
2007,is,si,0
2007,is,lv,0
2007,is,fi,12
2007,is,se,10
2007,is,de,2
2007,is,es,0
2007,is,lt,0
2007,is,fr,0
2007,is,gb,0
2007,is,ie,0
2007,ie,rs,4
2007,ie,ua,8
2007,ie,ru,6
2007,ie,tr,0
2007,ie,bg,0
2007,ie,by,0
2007,ie,gr,0
2007,ie,am,0
2007,ie,hu,5
2007,ie,md,2
2007,ie,ba,0
2007,ie,ge,1
2007,ie,ro,3
2007,ie,mk,0
2007,ie,si,0
2007,ie,lv,10
2007,ie,fi,0
2007,ie,se,0
2007,ie,de,0
2007,ie,es,0
2007,ie,lt,12
2007,ie,fr,0
2007,ie,gb,7
2007,ie,ie,0
2007,il,rs,3
2007,il,ua,10
2007,il,ru,8
2007,il,tr,0
2007,il,bg,0
2007,il,by,12
2007,il,gr,1
2007,il,am,5
2007,il,hu,0
2007,il,md,4
2007,il,ba,0
2007,il,ge,6
2007,il,ro,7
2007,il,mk,0
2007,il,si,0
2007,il,lv,0
2007,il,fi,0
2007,il,se,0
2007,il,de,0
2007,il,es,2
2007,il,lt,0
2007,il,fr,0
2007,il,gb,0
2007,il,ie,0
2007,lv,rs,3
2007,lv,ua,12
2007,lv,ru,7
2007,lv,tr,0
2007,lv,bg,2
2007,lv,by,8
2007,lv,gr,0
2007,lv,am,0
2007,lv,hu,5
2007,lv,md,0
2007,lv,ba,0
2007,lv,ge,6
2007,lv,ro,1
2007,lv,mk,0
2007,lv,si,4
2007,lv,lv,0
2007,lv,fi,0
2007,lv,se,0
2007,lv,de,0
2007,lv,es,0
2007,lv,lt,10
2007,lv,fr,0
2007,lv,gb,0
2007,lv,ie,0
2007,lt,rs,0
2007,lt,ua,8
2007,lt,ru,6
2007,lt,tr,0
2007,lt,bg,0
2007,lt,by,7
2007,lt,gr,0
2007,lt,am,0
2007,lt,hu,4
2007,lt,md,2
2007,lt,ba,0
2007,lt,ge,12
2007,lt,ro,0
2007,lt,mk,0
2007,lt,si,1
2007,lt,lv,10
2007,lt,fi,5
2007,lt,se,0
2007,lt,de,0
2007,lt,es,0
2007,lt,lt,0
2007,lt,fr,3
2007,lt,gb,0
2007,lt,ie,0
2007,mt,rs,8
2007,mt,ua,3
2007,mt,ru,6
2007,mt,tr,0
2007,mt,bg,7
2007,mt,by,10
2007,mt,gr,0
2007,mt,am,0
2007,mt,hu,1
2007,mt,md,0
2007,mt,ba,0
2007,mt,ge,0
2007,mt,ro,0
2007,mt,mk,0
2007,mt,si,5
2007,mt,lv,4
2007,mt,fi,0
2007,mt,se,0
2007,mt,de,0
2007,mt,es,2
2007,mt,lt,0
2007,mt,fr,0
2007,mt,gb,12
2007,mt,ie,0
2007,md,rs,5
2007,md,ua,7
2007,md,ru,8
2007,md,tr,1
2007,md,bg,3
2007,md,by,10
2007,md,gr,6
2007,md,am,2
2007,md,hu,0
2007,md,md,0
2007,md,ba,0
2007,md,ge,4
2007,md,ro,12
2007,md,mk,0
2007,md,si,0
2007,md,lv,0
2007,md,fi,0
2007,md,se,0
2007,md,de,0
2007,md,es,0
2007,md,lt,0
2007,md,fr,0
2007,md,gb,0
2007,md,ie,0
2007,me,rs,12
2007,me,ua,2
2007,me,ru,6
2007,me,tr,1
2007,me,bg,5
2007,me,by,3
2007,me,gr,0
2007,me,am,0
2007,me,hu,0
2007,me,md,0
2007,me,ba,7
2007,me,ge,0
2007,me,ro,0
2007,me,mk,10
2007,me,si,8
2007,me,lv,0
2007,me,fi,0
2007,me,se,0
2007,me,de,0
2007,me,es,4
2007,me,lt,0
2007,me,fr,0
2007,me,gb,0
2007,me,ie,0
2007,nl,rs,8
2007,nl,ua,1
2007,nl,ru,0
2007,nl,tr,12
2007,nl,bg,0
2007,nl,by,0
2007,nl,gr,5
2007,nl,am,10
2007,nl,hu,4
2007,nl,md,0
2007,nl,ba,7
2007,nl,ge,2
2007,nl,ro,0
2007,nl,mk,0
2007,nl,si,0
2007,nl,lv,3
2007,nl,fi,0
2007,nl,se,0
2007,nl,de,6
2007,nl,es,0
2007,nl,lt,0
2007,nl,fr,0
2007,nl,gb,0
2007,nl,ie,0
2007,mk,rs,12
2007,mk,ua,2
2007,mk,ru,5
2007,mk,tr,10
2007,mk,bg,8
2007,mk,by,7
2007,mk,gr,3
2007,mk,am,0
2007,mk,hu,0
2007,mk,md,1
2007,mk,ba,4
2007,mk,ge,0
2007,mk,ro,0
2007,mk,mk,0
2007,mk,si,6
2007,mk,lv,0
2007,mk,fi,0
2007,mk,se,0
2007,mk,de,0
2007,mk,es,0
2007,mk,lt,0
2007,mk,fr,0
2007,mk,gb,0
2007,mk,ie,0
2007,no,rs,10
2007,no,ua,2
2007,no,ru,5
2007,no,tr,7
2007,no,bg,0
2007,no,by,0
2007,no,gr,0
2007,no,am,0
2007,no,hu,8
2007,no,md,1
2007,no,ba,6
2007,no,ge,0
2007,no,ro,0
2007,no,mk,0
2007,no,si,0
2007,no,lv,3
2007,no,fi,4
2007,no,se,12
2007,no,de,0
2007,no,es,0
2007,no,lt,0
2007,no,fr,0
2007,no,gb,0
2007,no,ie,0
2007,pl,rs,8
2007,pl,ua,12
2007,pl,ru,3
2007,pl,tr,0
2007,pl,bg,0
2007,pl,by,7
2007,pl,gr,0
2007,pl,am,10
2007,pl,hu,2
2007,pl,md,6
2007,pl,ba,0
2007,pl,ge,5
2007,pl,ro,0
2007,pl,mk,0
2007,pl,si,4
2007,pl,lv,1
2007,pl,fi,0
2007,pl,se,0
2007,pl,de,0
2007,pl,es,0
2007,pl,lt,0
2007,pl,fr,0
2007,pl,gb,0
2007,pl,ie,0
2007,pt,rs,5
2007,pt,ua,12
2007,pt,ru,4
2007,pt,tr,0
2007,pt,bg,6
2007,pt,by,1
2007,pt,gr,0
2007,pt,am,0
2007,pt,hu,2
2007,pt,md,10
2007,pt,ba,0
2007,pt,ge,0
2007,pt,ro,7
2007,pt,mk,0
2007,pt,si,3
2007,pt,lv,0
2007,pt,fi,0
2007,pt,se,0
2007,pt,de,0
2007,pt,es,8
2007,pt,lt,0
2007,pt,fr,0
2007,pt,gb,0
2007,pt,ie,0
2007,ro,rs,6
2007,ro,ua,4
2007,ro,ru,3
2007,ro,tr,7
2007,ro,bg,5
2007,ro,by,1
2007,ro,gr,10
2007,ro,am,0
2007,ro,hu,8
2007,ro,md,12
2007,ro,ba,0
2007,ro,ge,0
2007,ro,ro,0
2007,ro,mk,0
2007,ro,si,0
2007,ro,lv,2
2007,ro,fi,0
2007,ro,se,0
2007,ro,de,0
2007,ro,es,0
2007,ro,lt,0
2007,ro,fr,0
2007,ro,gb,0
2007,ro,ie,0
2007,ru,rs,5
2007,ru,ua,8
2007,ru,ru,0
2007,ru,tr,2
2007,ru,bg,4
2007,ru,by,12
2007,ru,gr,0
2007,ru,am,10
2007,ru,hu,0
2007,ru,md,6
2007,ru,ba,0
2007,ru,ge,7
2007,ru,ro,1
2007,ru,mk,0
2007,ru,si,3
2007,ru,lv,0
2007,ru,fi,0
2007,ru,se,0
2007,ru,de,0
2007,ru,es,0
2007,ru,lt,0
2007,ru,fr,0
2007,ru,gb,0
2007,ru,ie,0
2007,rs,rs,0
2007,rs,ua,3
2007,rs,ru,7
2007,rs,tr,0
2007,rs,bg,6
2007,rs,by,2
2007,rs,gr,4
2007,rs,am,0
2007,rs,hu,12
2007,rs,md,1
2007,rs,ba,8
2007,rs,ge,0
2007,rs,ro,0
2007,rs,mk,10
2007,rs,si,5
2007,rs,lv,0
2007,rs,fi,0
2007,rs,se,0
2007,rs,de,0
2007,rs,es,0
2007,rs,lt,0
2007,rs,fr,0
2007,rs,gb,0
2007,rs,ie,0
2007,si,rs,12
2007,si,ua,4
2007,si,ru,3
2007,si,tr,0
2007,si,bg,7
2007,si,by,0
2007,si,gr,0
2007,si,am,0
2007,si,hu,5
2007,si,md,1
2007,si,ba,8
2007,si,ge,2
2007,si,ro,0
2007,si,mk,10
2007,si,si,0
2007,si,lv,6
2007,si,fi,0
2007,si,se,0
2007,si,de,0
2007,si,es,0
2007,si,lt,0
2007,si,fr,0
2007,si,gb,0
2007,si,ie,0
2007,es,rs,1
2007,es,ua,7
2007,es,ru,4
2007,es,tr,0
2007,es,bg,10
2007,es,by,0
2007,es,gr,2
2007,es,am,8
2007,es,hu,0
2007,es,md,6
2007,es,ba,0
2007,es,ge,0
2007,es,ro,12
2007,es,mk,0
2007,es,si,3
2007,es,lv,0
2007,es,fi,0
2007,es,se,0
2007,es,de,5
2007,es,es,0
2007,es,lt,0
2007,es,fr,0
2007,es,gb,0
2007,es,ie,0
2007,se,rs,10
2007,se,ua,3
2007,se,ru,5
2007,se,tr,7
2007,se,bg,0
2007,se,by,0
2007,se,gr,4
2007,se,am,0
2007,se,hu,8
2007,se,md,2
2007,se,ba,6
2007,se,ge,0
2007,se,ro,0
2007,se,mk,0
2007,se,si,0
2007,se,lv,0
2007,se,fi,12
2007,se,se,0
2007,se,de,1
2007,se,es,0
2007,se,lt,0
2007,se,fr,0
2007,se,gb,0
2007,se,ie,0
2007,ch,rs,12
2007,ch,ua,2
2007,ch,ru,0
2007,ch,tr,10
2007,ch,bg,0
2007,ch,by,0
2007,ch,gr,4
2007,ch,am,0
2007,ch,hu,3
2007,ch,md,0
2007,ch,ba,8
2007,ch,ge,0
2007,ch,ro,0
2007,ch,mk,6
2007,ch,si,0
2007,ch,lv,0
2007,ch,fi,1
2007,ch,se,0
2007,ch,de,7
2007,ch,es,5
2007,ch,lt,0
2007,ch,fr,0
2007,ch,gb,0
2007,ch,ie,0
2007,tr,rs,0
2007,tr,ua,3
2007,tr,ru,8
2007,tr,tr,0
2007,tr,bg,6
2007,tr,by,0
2007,tr,gr,4
2007,tr,am,12
2007,tr,hu,0
2007,tr,md,7
2007,tr,ba,10
2007,tr,ge,5
2007,tr,ro,2
2007,tr,mk,1
2007,tr,si,0
2007,tr,lv,0
2007,tr,fi,0
2007,tr,se,0
2007,tr,de,0
2007,tr,es,0
2007,tr,lt,0
2007,tr,fr,0
2007,tr,gb,0
2007,tr,ie,0
2007,ua,rs,6
2007,ua,ua,0
2007,ua,ru,10
2007,ua,tr,1
2007,ua,bg,3
2007,ua,by,12
2007,ua,gr,0
2007,ua,am,5
2007,ua,hu,0
2007,ua,md,7
2007,ua,ba,0
2007,ua,ge,8
2007,ua,ro,2
2007,ua,mk,0
2007,ua,si,4
2007,ua,lv,0
2007,ua,fi,0
2007,ua,se,0
2007,ua,de,0
2007,ua,es,0
2007,ua,lt,0
2007,ua,fr,0
2007,ua,gb,0
2007,ua,ie,0
2007,gb,rs,0
2007,gb,ua,8
2007,gb,ru,6
2007,gb,tr,12
2007,gb,bg,5
2007,gb,by,0
2007,gb,gr,10
2007,gb,am,0
2007,gb,hu,2
2007,gb,md,0
2007,gb,ba,0
2007,gb,ge,0
2007,gb,ro,0
2007,gb,mk,0
2007,gb,si,0
2007,gb,lv,4
2007,gb,fi,0
2007,gb,se,7
2007,gb,de,1
2007,gb,es,0
2007,gb,lt,3
2007,gb,fr,0
2007,gb,gb,0
2007,gb,ie,0
2007,al,rs,2
2007,al,hu,5
2007,al,tr,12
2007,al,by,4
2007,al,lv,0
2007,al,bg,1
2007,al,si,0
2007,al,ge,0
2007,al,mk,10
2007,al,md,0
2007,al,pt,0
2007,al,ad,0
2007,al,is,0
2007,al,pl,0
2007,al,cy,8
2007,al,hr,3
2007,al,al,0
2007,al,no,0
2007,al,dk,0
2007,al,ch,0
2007,al,nl,0
2007,al,me,7
2007,al,ee,0
2007,al,il,0
2007,al,mt,6
2007,al,be,0
2007,al,at,0
2007,al,cz,0
2007,ad,rs,0
2007,ad,hu,4
2007,ad,tr,7
2007,ad,by,0
2007,ad,lv,0
2007,ad,bg,0
2007,ad,si,8
2007,ad,ge,0
2007,ad,mk,0
2007,ad,md,0
2007,ad,pt,12
2007,ad,ad,0
2007,ad,is,0
2007,ad,pl,10
2007,ad,cy,0
2007,ad,hr,0
2007,ad,al,0
2007,ad,no,3
2007,ad,dk,2
2007,ad,ch,6
2007,ad,nl,5
2007,ad,me,0
2007,ad,ee,0
2007,ad,il,0
2007,ad,mt,0
2007,ad,be,0
2007,ad,at,1
2007,ad,cz,0
2007,am,rs,10
2007,am,hu,0
2007,am,tr,2
2007,am,by,12
2007,am,lv,0
2007,am,bg,1
2007,am,si,0
2007,am,ge,8
2007,am,mk,0
2007,am,md,7
2007,am,pt,6
2007,am,ad,0
2007,am,is,0
2007,am,pl,5
2007,am,cy,4
2007,am,hr,0
2007,am,al,0
2007,am,no,3
2007,am,dk,0
2007,am,ch,0
2007,am,nl,0
2007,am,me,0
2007,am,ee,0
2007,am,il,0
2007,am,mt,0
2007,am,be,0
2007,am,at,0
2007,am,cz,0
2007,at,rs,12
2007,at,hu,8
2007,at,tr,10
2007,at,by,0
2007,at,lv,1
2007,at,bg,6
2007,at,si,2
2007,at,ge,0
2007,at,mk,5
2007,at,md,0
2007,at,pt,0
2007,at,ad,0
2007,at,is,0
2007,at,pl,4
2007,at,cy,0
2007,at,hr,7
2007,at,al,3
2007,at,no,0
2007,at,dk,0
2007,at,ch,0
2007,at,nl,0
2007,at,me,0
2007,at,ee,0
2007,at,il,0
2007,at,mt,0
2007,at,be,0
2007,at,at,0
2007,at,cz,0
2007,by,rs,10
2007,by,hu,1
2007,by,tr,0
2007,by,by,0
2007,by,lv,2
2007,by,bg,0
2007,by,si,6
2007,by,ge,8
2007,by,mk,0
2007,by,md,12
2007,by,pt,7
2007,by,ad,4
2007,by,is,3
2007,by,pl,5
2007,by,cy,0
2007,by,hr,0
2007,by,al,0
2007,by,no,0
2007,by,dk,0
2007,by,ch,0
2007,by,nl,0
2007,by,me,0
2007,by,ee,0
2007,by,il,0
2007,by,mt,0
2007,by,be,0
2007,by,at,0
2007,by,cz,0
2007,be,rs,4
2007,be,hu,7
2007,be,tr,12
2007,be,by,0
2007,be,lv,8
2007,be,bg,2
2007,be,si,6
2007,be,ge,1
2007,be,mk,0
2007,be,md,0
2007,be,pt,3
2007,be,ad,0
2007,be,is,0
2007,be,pl,0
2007,be,cy,5
2007,be,hr,0
2007,be,al,0
2007,be,no,0
2007,be,dk,0
2007,be,ch,0
2007,be,nl,10
2007,be,me,0
2007,be,ee,0
2007,be,il,0
2007,be,mt,0
2007,be,be,0
2007,be,at,0
2007,be,cz,0
2007,ba,rs,12
2007,ba,hu,1
2007,ba,tr,8
2007,ba,by,2
2007,ba,lv,0
2007,ba,bg,3
2007,ba,si,6
2007,ba,ge,0
2007,ba,mk,7
2007,ba,md,0
2007,ba,pt,0
2007,ba,ad,0
2007,ba,is,0
2007,ba,pl,0
2007,ba,cy,0
2007,ba,hr,10
2007,ba,al,4
2007,ba,no,0
2007,ba,dk,0
2007,ba,ch,0
2007,ba,nl,0
2007,ba,me,5
2007,ba,ee,0
2007,ba,il,0
2007,ba,mt,0
2007,ba,be,0
2007,ba,at,0
2007,ba,cz,0
2007,bg,rs,8
2007,bg,hu,4
2007,bg,tr,10
2007,bg,by,6
2007,bg,lv,0
2007,bg,bg,0
2007,bg,si,5
2007,bg,ge,3
2007,bg,mk,12
2007,bg,md,1
2007,bg,pt,0
2007,bg,ad,0
2007,bg,is,0
2007,bg,pl,0
2007,bg,cy,7
2007,bg,hr,0
2007,bg,al,2
2007,bg,no,0
2007,bg,dk,0
2007,bg,ch,0
2007,bg,nl,0
2007,bg,me,0
2007,bg,ee,0
2007,bg,il,0
2007,bg,mt,0
2007,bg,be,0
2007,bg,at,0
2007,bg,cz,0
2007,hr,rs,12
2007,hr,hu,7
2007,hr,tr,0
2007,hr,by,0
2007,hr,lv,4
2007,hr,bg,6
2007,hr,si,10
2007,hr,ge,0
2007,hr,mk,8
2007,hr,md,0
2007,hr,pt,0
2007,hr,ad,2
2007,hr,is,0
2007,hr,pl,0
2007,hr,cy,0
2007,hr,hr,0
2007,hr,al,3
2007,hr,no,0
2007,hr,dk,0
2007,hr,ch,1
2007,hr,nl,0
2007,hr,me,5
2007,hr,ee,0
2007,hr,il,0
2007,hr,mt,0
2007,hr,be,0
2007,hr,at,0
2007,hr,cz,0
2007,cy,rs,8
2007,cy,hu,4
2007,cy,tr,0
2007,cy,by,10
2007,cy,lv,5
2007,cy,bg,12
2007,cy,si,0
2007,cy,ge,7
2007,cy,mk,0
2007,cy,md,6
2007,cy,pt,1
2007,cy,ad,0
2007,cy,is,0
2007,cy,pl,3
2007,cy,cy,0
2007,cy,hr,0
2007,cy,al,0
2007,cy,no,0
2007,cy,dk,0
2007,cy,ch,2
2007,cy,nl,0
2007,cy,me,0
2007,cy,ee,0
2007,cy,il,0
2007,cy,mt,0
2007,cy,be,0
2007,cy,at,0
2007,cy,cz,0
2007,cz,rs,12
2007,cz,hu,8
2007,cz,tr,1
2007,cz,by,5
2007,cz,lv,3
2007,cz,bg,10
2007,cz,si,4
2007,cz,ge,0
2007,cz,mk,6
2007,cz,md,0
2007,cz,pt,0
2007,cz,ad,7
2007,cz,is,0
2007,cz,pl,0
2007,cz,cy,0
2007,cz,hr,0
2007,cz,al,0
2007,cz,no,0
2007,cz,dk,0
2007,cz,ch,0
2007,cz,nl,0
2007,cz,me,0
2007,cz,ee,0
2007,cz,il,2
2007,cz,mt,0
2007,cz,be,0
2007,cz,at,0
2007,cz,cz,0
2007,dk,rs,6
2007,dk,hu,12
2007,dk,tr,8
2007,dk,by,1
2007,dk,lv,5
2007,dk,bg,0
2007,dk,si,0
2007,dk,ge,0
2007,dk,mk,0
2007,dk,md,0
2007,dk,pt,0
2007,dk,ad,0
2007,dk,is,10
2007,dk,pl,2
2007,dk,cy,0
2007,dk,hr,0
2007,dk,al,0
2007,dk,no,7
2007,dk,dk,0
2007,dk,ch,3
2007,dk,nl,4
2007,dk,me,0
2007,dk,ee,0
2007,dk,il,0
2007,dk,mt,0
2007,dk,be,0
2007,dk,at,0
2007,dk,cz,0
2007,ee,rs,0
2007,ee,hu,8
2007,ee,tr,0
2007,ee,by,7
2007,ee,lv,12
2007,ee,bg,0
2007,ee,si,0
2007,ee,ge,10
2007,ee,mk,0
2007,ee,md,0
2007,ee,pt,0
2007,ee,ad,5
2007,ee,is,6
2007,ee,pl,0
2007,ee,cy,0
2007,ee,hr,0
2007,ee,al,0
2007,ee,no,4
2007,ee,dk,0
2007,ee,ch,2
2007,ee,nl,0
2007,ee,me,0
2007,ee,ee,0
2007,ee,il,3
2007,ee,mt,0
2007,ee,be,0
2007,ee,at,0
2007,ee,cz,1
2007,fi,rs,8
2007,fi,hu,10
2007,fi,tr,7
2007,fi,by,0
2007,fi,lv,3
2007,fi,bg,2
2007,fi,si,0
2007,fi,ge,4
2007,fi,mk,0
2007,fi,md,0
2007,fi,pt,0
2007,fi,ad,5
2007,fi,is,12
2007,fi,pl,0
2007,fi,cy,0
2007,fi,hr,0
2007,fi,al,0
2007,fi,no,1
2007,fi,dk,0
2007,fi,ch,0
2007,fi,nl,0
2007,fi,me,0
2007,fi,ee,6
2007,fi,il,0
2007,fi,mt,0
2007,fi,be,0
2007,fi,at,0
2007,fi,cz,0
2007,fr,rs,7
2007,fr,hu,2
2007,fr,tr,12
2007,fr,by,0
2007,fr,lv,0
2007,fr,bg,8
2007,fr,si,1
2007,fr,ge,4
2007,fr,mk,0
2007,fr,md,0
2007,fr,pt,10
2007,fr,ad,0
2007,fr,is,0
2007,fr,pl,3
2007,fr,cy,5
2007,fr,hr,0
2007,fr,al,0
2007,fr,no,0
2007,fr,dk,0
2007,fr,ch,0
2007,fr,nl,0
2007,fr,me,0
2007,fr,ee,0
2007,fr,il,6
2007,fr,mt,0
2007,fr,be,0
2007,fr,at,0
2007,fr,cz,0
2007,ge,rs,8
2007,ge,hu,10
2007,ge,tr,0
2007,ge,by,4
2007,ge,lv,5
2007,ge,bg,3
2007,ge,si,0
2007,ge,ge,0
2007,ge,mk,0
2007,ge,md,7
2007,ge,pt,0
2007,ge,ad,0
2007,ge,is,1
2007,ge,pl,6
2007,ge,cy,0
2007,ge,hr,0
2007,ge,al,0
2007,ge,no,0
2007,ge,dk,0
2007,ge,ch,0
2007,ge,nl,0
2007,ge,me,0
2007,ge,ee,2
2007,ge,il,0
2007,ge,mt,0
2007,ge,be,12
2007,ge,at,0
2007,ge,cz,0
2007,de,rs,10
2007,de,hu,6
2007,de,tr,12
2007,de,by,0
2007,de,lv,0
2007,de,bg,4
2007,de,si,0
2007,de,ge,0
2007,de,mk,0
2007,de,md,0
2007,de,pt,7
2007,de,ad,0
2007,de,is,0
2007,de,pl,5
2007,de,cy,3
2007,de,hr,2
2007,de,al,1
2007,de,no,0
2007,de,dk,0
2007,de,ch,8
2007,de,nl,0
2007,de,me,0
2007,de,ee,0
2007,de,il,0
2007,de,mt,0
2007,de,be,0
2007,de,at,0
2007,de,cz,0
2007,gr,rs,5
2007,gr,hu,0
2007,gr,tr,0
2007,gr,by,7
2007,gr,lv,1
2007,gr,bg,10
2007,gr,si,0
2007,gr,ge,6
2007,gr,mk,0
2007,gr,md,3
2007,gr,pt,0
2007,gr,ad,4
2007,gr,is,0
2007,gr,pl,0
2007,gr,cy,12
2007,gr,hr,0
2007,gr,al,8
2007,gr,no,0
2007,gr,dk,0
2007,gr,ch,2
2007,gr,nl,0
2007,gr,me,0
2007,gr,ee,0
2007,gr,il,0
2007,gr,mt,0
2007,gr,be,0
2007,gr,at,0
2007,gr,cz,0
2007,hu,rs,12
2007,hu,hu,0
2007,hu,tr,6
2007,hu,by,2
2007,hu,lv,4
2007,hu,bg,8
2007,hu,si,7
2007,hu,ge,0
2007,hu,mk,0
2007,hu,md,0
2007,hu,pt,0
2007,hu,ad,0
2007,hu,is,10
2007,hu,pl,3
2007,hu,cy,0
2007,hu,hr,0
2007,hu,al,0
2007,hu,no,1
2007,hu,dk,0
2007,hu,ch,0
2007,hu,nl,5
2007,hu,me,0
2007,hu,ee,0
2007,hu,il,0
2007,hu,mt,0
2007,hu,be,0
2007,hu,at,0
2007,hu,cz,0
2007,is,rs,10
2007,is,hu,12
2007,is,tr,3
2007,is,by,4
2007,is,lv,5
2007,is,bg,0
2007,is,si,0
2007,is,ge,0
2007,is,mk,0
2007,is,md,0
2007,is,pt,0
2007,is,ad,6
2007,is,is,0
2007,is,pl,2
2007,is,cy,0
2007,is,hr,0
2007,is,al,0
2007,is,no,7
2007,is,dk,8
2007,is,ch,0
2007,is,nl,0
2007,is,me,0
2007,is,ee,0
2007,is,il,1
2007,is,mt,0
2007,is,be,0
2007,is,at,0
2007,is,cz,0
2007,ie,rs,8
2007,ie,hu,7
2007,ie,tr,0
2007,ie,by,6
2007,ie,lv,12
2007,ie,bg,0
2007,ie,si,1
2007,ie,ge,0
2007,ie,mk,0
2007,ie,md,2
2007,ie,pt,0
2007,ie,ad,4
2007,ie,is,0
2007,ie,pl,10
2007,ie,cy,0
2007,ie,hr,0
2007,ie,al,0
2007,ie,no,0
2007,ie,dk,5
2007,ie,ch,0
2007,ie,nl,0
2007,ie,me,0
2007,ie,ee,3
